iter,h,r,c,a
1282,864,18,220,10644
1283,863,18,222,10655
1284,866,18,221,10646
1285,868,18,223,10653
1286,869,18,225,10645
1287,869,18,227,10648
1288,868,18,226,10647
1289,868,18,229,10638
1290,871,18,229,10652
1291,872,18,232,10653
1292,871,18,234,10648
1293,872,18,234,10643
1294,875,18,235,10648
1295,876,18,235,10653
1296,877,18,235,10661
1297,881,18,235,10672
1298,881,18,235,10673
1299,881,18,235,10664
1300,884,18,235,10667
1301,886,18,235,10675
1302,887,18,235,10677
1303,887,18,236,10676
1304,888,18,238,10669
1305,888,18,237,10665
1306,888,18,237,10655
1307,888,18,237,10650
1308,890,18,237,10638
1309,894,18,237,10635
1310,899,18,239,10635
1311,900,18,239,10646
1312,900,18,239,10660
1313,901,18,240,10658
1314,903,18,244,10662
1315,903,19,245,10657
1316,906,19,247,10658
1317,908,19,248,10659
1318,911,19,249,10655
1319,909,19,251,10647
1320,908,19,251,10642
1321,909,19,252,10647
1322,909,19,253,10644
1323,909,19,255,10649
1324,910,19,257,10646
1325,910,19,257,10655
1326,910,19,258,10656
1327,910,19,258,10660
1328,911,19,261,10658
1329,914,19,261,10642
1330,915,19,262,10650
1331,914,20,262,10646
1332,916,20,262,10635
1333,919,20,263,10636
1334,920,20,264,10646
1335,922,20,264,10639
1336,923,20,266,10651
1337,925,20,267,10643
1338,926,20,267,10646
1339,931,20,270,10649
1340,934,20,272,10655
1341,936,20,273,10659
1342,934,20,273,10662
1343,939,20,274,10648
1344,940,21,275,10652
1345,941,21,274,10649
1346,943,21,275,10642
1347,943,21,276,10641
1348,944,21,276,10637
1349,946,21,277,10634
1350,950,20,277,10641
1351,949,20,277,10643
1352,951,20,278,10651
1353,953,20,278,10652
1354,953,20,278,10650
1355,951,20,278,10648
1356,953,20,278,10640
1357,955,21,280,10642
1358,956,21,280,10639
1359,958,22,281,10642
1360,961,22,282,10645
1361,967,22,282,10650
1362,971,21,283,10647
1363,972,21,283,10641
1364,980,21,284,10640
1365,981,21,284,10644
1366,979,21,285,10659
1367,980,21,285,10651
1368,979,21,286,10652
1369,981,20,288,10647
1370,985,19,288,10643
1371,990,19,290,10640
1372,994,19,290,10641
1373,997,18,290,10638
1374,999,18,291,10633
1375,1002,18,292,10625
1376,1001,18,292,10629
1377,1005,19,292,10628
1378,1006,19,294,10631
1379,1007,18,296,10630
1380,1010,18,296,10627
1381,1009,18,296,10626
1382,1012,18,296,10629
1383,1015,18,296,10634
1384,1018,18,297,10633
1385,1018,18,297,10634
1386,1016,18,298,10643
1387,1019,18,298,10647
1388,1020,18,299,10654
1389,1023,18,299,10650
1390,1028,18,298,10659
1391,1030,18,298,10653
1392,1030,18,299,10652
1393,1031,18,299,10647
1394,1037,18,297,10657
1395,1036,18,300,10658
1396,1039,18,302,10659
1397,1040,18,306,10655
1398,1042,18,306,10652
1399,1045,19,307,10642
1400,1042,19,307,10643
1401,1043,19,307,10643
1402,1044,19,308,10649
1403,1045,19,308,10649
1404,1048,19,308,10654
1405,1053,19,308,10655
1406,1057,19,308,10654
1407,1060,19,308,10656
1408,1064,19,309,10647
1409,1069,19,309,10640
1410,1071,19,310,10641
1411,1073,19,311,10633
1412,1074,19,311,10643
1413,1075,19,313,10641
1414,1076,19,313,10632
1415,1080,19,313,10633
1416,1080,19,313,10629
1417,1081,19,314,10632
1418,1086,19,315,10632
1419,1087,19,315,10627
1420,1088,19,315,10626
1421,1089,19,315,10631
1422,1090,19,316,10639
1423,1091,19,317,10639
1424,1092,19,319,10633
1425,1095,19,320,10620
1426,1096,19,320,10616
1427,1100,19,320,10623
1428,1100,19,320,10627
1429,1100,19,321,10622
1430,1103,19,321,10624
1431,1105,19,321,10624
1432,1111,19,322,10626
1433,1112,19,323,10627
1434,1115,19,323,10621
1435,1116,19,323,10617
1436,1117,19,323,10621
1437,1120,19,323,10615
1438,1124,19,324,10628
1439,1127,19,324,10624
1440,1130,19,325,10620
1441,1132,19,325,10616
1442,1135,19,326,10625
1443,1135,19,326,10629
1444,1137,19,325,10631
1445,1140,19,326,10631
1446,1144,19,327,10630
1447,1144,19,327,10617
1448,1147,19,326,10619
1449,1152,19,327,10615
1450,1155,19,330,10619
1451,1157,19,330,10618
1452,1160,19,331,10618
1453,1165,19,334,10622
1454,1166,19,335,10620
1455,1169,19,336,10615
1456,1168,19,336,10610
1457,1174,19,337,10608
1458,1176,19,340,10602
1459,1179,19,340,10605
1460,1180,19,340,10595
1461,1184,19,340,10600
1462,1184,19,342,10593
1463,1184,19,344,10601
1464,1188,19,344,10609
1465,1191,19,345,10610
1466,1196,19,346,10621
1467,1195,19,347,10608
1468,1198,19,347,10609
1469,1201,19,349,10611
1470,1205,19,349,10611
1471,1207,19,349,10602
1472,1207,19,348,10607
1473,1210,19,349,10606
1474,1215,19,349,10601
1475,1215,19,349,10609
1476,1219,19,350,10612
1477,1221,19,351,10600
1478,1226,19,352,10607
1479,1227,19,353,10610
1480,1228,20,353,10611
1481,1239,20,354,10609
1482,1242,20,355,10612
1483,1244,20,355,10604
1484,1246,20,355,10614
1485,1246,20,357,10608
1486,1244,20,359,10611
1487,1249,19,360,10609
1488,1250,19,360,10609
1489,1259,19,361,10601
1490,1262,20,361,10599
1491,1264,20,362,10610
1492,1264,20,364,10610
1493,1271,20,364,10608
1494,1274,20,364,10602
1495,1275,20,365,10601
1496,1280,20,365,10608
1497,1288,20,365,10610
1498,1289,20,366,10620
1499,1292,20,369,10617
1500,1294,20,370,10610
1501,1300,20,370,10609
1502,1301,20,371,10611
1503,1303,20,373,10612
1504,1302,20,372,10622
1505,1305,19,373,10614
1506,1308,19,374,10613
1507,1311,19,375,10610
1508,1311,19,377,10620
1509,1313,19,378,10612
1510,1316,19,378,10606
1511,1320,19,379,10622
1512,1324,19,379,10621
1513,1327,19,379,10614
1514,1335,19,382,10616
1515,1339,19,385,10625
1516,1342,19,385,10617
1517,1347,19,386,10626
1518,1352,19,384,10629
1519,1356,19,387,10634
1520,1359,19,389,10636
1521,1367,19,390,10639
1522,1370,19,391,10649
1523,1372,19,392,10639
1524,1375,19,393,10640
1525,1377,19,396,10635
1526,1384,19,398,10638
1527,1390,19,396,10618
1528,1392,19,400,10622
1529,1395,19,399,10630
1530,1399,19,402,10651
1531,1402,19,403,10650
1532,1407,19,403,10648
1533,1411,19,403,10649
1534,1415,19,404,10652
1535,1419,19,405,10655
1536,1420,19,404,10642
1537,1425,19,406,10641
1538,1426,19,407,10641
1539,1433,19,408,10636
1540,1433,19,409,10629
1541,1436,19,410,10636
1542,1439,19,410,10635
1543,1442,19,411,10628
1544,1444,19,414,10632
1545,1449,20,415,10632
1546,1453,20,416,10634
1547,1458,19,416,10624
1548,1468,19,421,10626
1549,1471,19,421,10619
1550,1470,19,421,10620
1551,1473,19,422,10622
1552,1472,19,422,10621
1553,1473,19,423,10619
1554,1479,19,422,10621
1555,1486,19,423,10621
1556,1489,19,422,10626
1557,1489,19,424,10621
1558,1492,19,423,10629
1559,1493,19,423,10631
1560,1497,19,422,10641
1561,1500,19,423,10645
1562,1496,19,423,10653
1563,1497,19,424,10644
1564,1500,19,426,10645
1565,1506,19,427,10634
1566,1508,19,426,10627
1567,1514,19,427,10639
1568,1517,19,428,10633
1569,1522,19,430,10628
1570,1525,19,430,10623
1571,1532,19,431,10630
1572,1538,19,432,10622
1573,1538,19,434,10632
1574,1540,19,434,10628
1575,1543,19,435,10634
1576,1546,19,435,10637
1577,1552,19,436,10631
1578,1555,19,439,10623
1579,1555,19,442,10619
1580,1558,19,444,10622
1581,1561,20,446,10614
1582,1564,20,445,10611
1583,1563,20,445,10609
1584,1564,20,448,10608
1585,1567,20,450,10609
1586,1570,20,450,10611
1587,1570,20,449,10600
1588,1569,20,449,10604
1589,1569,20,450,10602
1590,1573,20,451,10605
1591,1573,20,451,10614
1592,1572,20,451,10610
1593,1572,20,451,10615
1594,1573,20,452,10611
1595,1574,20,453,10624
1596,1573,20,453,10624
1597,1574,20,453,10620
1598,1578,20,454,10618
1599,1579,20,455,10607
1600,1578,20,455,10612
1601,1576,20,454,10610
1602,1575,20,455,10623
1603,1575,20,456,10623
1604,1581,20,457,10618
1605,1583,20,457,10622
1606,1585,20,457,10624
1607,1586,20,459,10627
1608,1587,20,460,10628
1609,1592,20,461,10637
1610,1593,20,461,10630
1611,1595,20,461,10630
1612,1598,20,462,10628
1613,1600,20,461,10633
1614,1597,20,464,10628
1615,1600,21,464,10633
1616,1602,21,465,10636
1617,1600,21,466,10644
1618,1600,21,466,10654
1619,1602,21,467,10639
1620,1599,21,466,10638
1621,1599,21,467,10629
1622,1597,21,469,10628
1623,1597,21,469,10628
1624,1598,20,469,10632
1625,1600,20,473,10634
1626,1598,20,474,10640
1627,1601,20,474,10638
1628,1603,20,475,10645
1629,1599,22,476,10641
1630,1601,22,477,10643
1631,1604,22,477,10645
1632,1604,22,478,10646
1633,1604,22,479,10644
1634,1605,21,480,10644
1635,1608,22,480,10647
1636,1609,22,481,10652
1637,1609,23,481,10652
1638,1611,23,482,10649
1639,1615,23,482,10654
1640,1614,23,482,10650
1641,1615,23,483,10635
1642,1622,23,484,10636
1643,1622,23,486,10630
1644,1624,23,487,10628
1645,1626,23,488,10623
1646,1626,23,490,10636
1647,1626,23,491,10635
1648,1626,23,493,10631
1649,1629,23,495,10633
1650,1634,23,498,10625
1651,1631,23,500,10632
1652,1632,23,501,10639
1653,1632,23,502,10641
1654,1630,23,502,10639
1655,1630,23,503,10640
1656,1634,23,503,10631
1657,1635,23,504,10632
1658,1635,23,504,10637
1659,1633,23,504,10647
1660,1636,23,504,10645
1661,1628,23,504,10645
1662,1632,23,505,10644
1663,1629,23,505,10638
1664,1634,23,505,10641
1665,1632,23,504,10646
1666,1634,23,504,10649
1667,1635,23,504,10652
1668,1633,23,503,10651
1669,1635,23,504,10647
1670,1635,23,505,10646
1671,1633,23,506,10648
1672,1633,24,509,10652
1673,1634,24,509,10650
1674,1635,24,510,10636
1675,1636,24,511,10641
1676,1638,24,512,10642
1677,1640,24,512,10638
1678,1636,24,515,10643
1679,1637,24,515,10632
1680,1638,24,516,10637
1681,1639,24,518,10628
1682,1641,24,518,10636
1683,1640,24,520,10629
1684,1645,24,520,10629
1685,1649,24,521,10625
1686,1650,24,521,10632
1687,1653,24,522,10633
1688,1657,24,526,10643
1689,1658,24,528,10640
1690,1656,24,528,10647
1691,1655,24,528,10653
1692,1654,24,529,10655
1693,1652,24,529,10647
1694,1653,24,529,10646
1695,1656,24,532,10643
1696,1656,24,532,10646
1697,1657,24,531,10644
1698,1657,24,532,10645
1699,1656,24,532,10637
1700,1656,24,532,10640
1701,1657,24,534,10639
1702,1657,24,535,10639
1703,1659,24,534,10639
1704,1662,24,536,10641
1705,1659,24,538,10631
1706,1660,24,538,10629
1707,1657,24,538,10611
1708,1656,24,538,10611
1709,1656,24,540,10615
1710,1654,24,542,10621
1711,1653,24,542,10616
1712,1656,24,542,10624
1713,1665,25,543,10630
1714,1665,25,543,10617
1715,1665,24,546,10619
1716,1663,24,548,10621
1717,1661,24,549,10629
1718,1660,24,550,10640
1719,1660,24,549,10635
1720,1660,24,550,10627
1721,1661,24,550,10636
1722,1661,24,550,10629
1723,1660,24,550,10627
1724,1664,24,550,10623
1725,1663,24,551,10616
1726,1665,24,553,10608
1727,1663,24,555,10619
1728,1664,24,556,10628
1729,1665,24,556,10621
1730,1667,24,556,10625
1731,1667,24,558,10622
1732,1668,24,558,10622
1733,1666,24,558,10623
1734,1670,24,558,10618
1735,1672,24,560,10610
1736,1671,24,563,10613
1737,1673,24,563,10609
1738,1674,24,563,10612
1739,1676,24,563,10611
1740,1679,24,566,10611
1741,1674,24,568,10603
1742,1675,24,569,10617
1743,1673,24,570,10607
1744,1673,24,570,10612
1745,1671,24,571,10604
1746,1672,24,572,10612
1747,1674,24,573,10601
1748,1675,24,574,10603
1749,1676,24,574,10594
1750,1677,24,575,10590
1751,1675,24,576,10590
1752,1672,24,577,10595
1753,1671,24,578,10591
1754,1671,24,577,10592
1755,1673,24,580,10581
1756,1669,24,580,10588
1757,1672,25,582,10589
1758,1671,25,583,10594
1759,1670,25,584,10587
1760,1673,25,585,10585
1761,1671,25,588,10595
1762,1667,25,587,10596
1763,1669,25,586,10591
1764,1670,26,586,10595
1765,1671,26,586,10593
1766,1669,26,587,10598
1767,1671,26,589,10599
1768,1672,26,591,10598
1769,1672,26,593,10577
1770,1671,26,595,10581
1771,1673,26,595,10586
1772,1676,26,595,10597
1773,1676,26,595,10604
1774,1677,26,598,10581
1775,1677,26,599,10592
1776,1678,26,601,10590
1777,1682,26,603,10585
1778,1682,27,603,10580
1779,1686,27,603,10574
1780,1686,27,606,10565
1781,1690,27,606,10576
1782,1689,28,607,10573
1783,1691,28,609,10577
1784,1690,28,610,10587
1785,1689,28,611,10585
1786,1688,27,610,10586
1787,1689,27,612,10584
1788,1689,27,612,10578
1789,1691,27,612,10575
1790,1689,27,614,10580
1791,1687,27,617,10586
1792,1690,27,619,10585
1793,1688,28,620,10582
1794,1684,28,621,10577
1795,1683,30,621,10570
1796,1684,30,623,10569
1797,1680,31,624,10569
1798,1681,31,626,10569
1799,1683,31,631,10558
1800,1683,31,632,10570
1801,1685,31,636,10566
1802,1687,31,636,10541
1803,1690,31,638,10542
1804,1691,31,641,10529
1805,1689,31,644,10537
1806,1692,31,646,10537
1807,1693,31,645,10520
1808,1693,31,646,10521
1809,1695,31,648,10525
1810,1695,31,649,10538
1811,1691,31,649,10542
1812,1693,31,648,10541
1813,1694,31,647,10537
1814,1696,31,648,10517
1815,1701,31,648,10521
1816,1701,31,651,10518
1817,1701,31,652,10513
1818,1702,31,653,10509
1819,1700,31,654,10503
1820,1700,31,655,10507
1821,1699,31,657,10502
1822,1699,31,659,10512
1823,1698,31,663,10509
1824,1698,31,663,10502
1825,1698,31,666,10500
1826,1698,32,666,10501
1827,1693,32,669,10507
1828,1692,32,671,10513
1829,1692,32,672,10509
1830,1692,32,672,10509
1831,1692,32,672,10503
1832,1695,32,673,10485
1833,1694,32,673,10478
1834,1695,32,674,10480
1835,1694,32,676,10452
1836,1689,32,676,10455
1837,1690,32,676,10448
1838,1690,32,677,10441
1839,1690,32,678,10434
1840,1692,32,682,10435
1841,1694,32,683,10417
1842,1698,32,683,10427
1843,1698,32,683,10420
1844,1696,32,684,10415
1845,1701,32,686,10419
1846,1704,32,689,10421
1847,1705,32,690,10418
1848,1703,32,693,10414
1849,1703,32,694,10413
1850,1703,32,696,10411
1851,1702,32,697,10408
1852,1703,32,698,10409
1853,1704,32,700,10414
1854,1705,32,704,10412
1855,1704,32,707,10406
1856,1704,33,710,10411
1857,1704,33,711,10388
1858,1701,33,711,10399
1859,1701,33,712,10398
1860,1700,33,712,10400
1861,1701,33,715,10401
1862,1702,33,722,10409
1863,1702,33,724,10415
1864,1703,33,727,10403
1865,1705,33,728,10396
1866,1707,33,730,10408
1867,1708,33,733,10409
1868,1706,33,733,10416
1869,1706,33,733,10410
1870,1704,33,733,10416
1871,1706,33,736,10412
1872,1705,33,738,10421
1873,1704,33,741,10427
1874,1706,33,743,10404
1875,1708,33,745,10392
1876,1707,33,748,10388
1877,1705,33,750,10389
1878,1705,33,750,10384
1879,1709,33,754,10383
1880,1709,33,755,10380
1881,1708,33,755,10386
1882,1708,34,756,10386
1883,1709,34,760,10375
1884,1714,34,760,10377
1885,1711,34,763,10368
1886,1711,34,765,10382
1887,1714,34,767,10375
1888,1716,34,770,10367
1889,1719,34,771,10362
1890,1720,34,772,10351
1891,1720,34,775,10358
1892,1717,34,776,10350
1893,1717,34,776,10350
1894,1723,34,779,10357
1895,1723,34,778,10353
1896,1725,34,780,10363
1897,1726,34,783,10358
1898,1728,34,785,10371
1899,1726,34,788,10362
1900,1722,34,791,10363
1901,1722,34,794,10364
1902,1720,34,798,10343
1903,1720,34,801,10345
1904,1718,34,803,10334
1905,1718,34,807,10330
1906,1720,34,808,10328
1907,1722,34,810,10336
1908,1723,34,811,10319
1909,1727,34,811,10314
1910,1731,34,811,10317
1911,1729,34,812,10321
1912,1724,34,813,10315
1913,1726,33,821,10298
1914,1727,33,825,10307
1915,1730,33,829,10309
1916,1733,33,832,10305
1917,1736,33,834,10298
1918,1737,33,836,10297
1919,1740,33,838,10298
1920,1740,33,842,10308
1921,1739,33,841,10298
1922,1741,33,847,10292
1923,1739,33,848,10270
1924,1740,33,851,10281
1925,1740,33,853,10279
1926,1741,33,855,10266
1927,1739,33,857,10271
1928,1739,33,861,10265
1929,1741,33,863,10257
1930,1742,33,869,10253
1931,1743,34,873,10260
1932,1742,34,877,10242
1933,1745,34,877,10244
1934,1743,34,878,10239
1935,1744,35,878,10226
1936,1744,35,881,10234
1937,1744,35,883,10229
1938,1747,35,885,10233
1939,1750,35,886,10229
1940,1752,35,887,10233
1941,1758,34,891,10214
1942,1759,34,892,10224
1943,1755,34,894,10213
1944,1756,34,894,10212
1945,1756,34,897,10202
1946,1755,34,900,10209
1947,1756,34,901,10194
1948,1757,34,904,10189
1949,1754,34,907,10175
1950,1756,34,910,10170
1951,1755,34,913,10167
1952,1756,34,913,10171
1953,1757,34,915,10162
1954,1759,35,922,10171
1955,1759,35,924,10164
1956,1760,36,928,10160
1957,1755,36,932,10150
1958,1756,36,937,10159
1959,1757,36,942,10159
1960,1755,36,943,10166
1961,1756,36,943,10165
1962,1760,36,951,10173
1963,1764,36,952,10173
1964,1763,36,954,10171
1965,1764,36,956,10168
1966,1762,36,962,10163
1967,1765,36,965,10157
1968,1767,36,968,10159
1969,1769,36,974,10138
1970,1771,36,980,10136
1971,1770,36,986,10132
1972,1768,36,992,10133
1973,1769,36,994,10136
1974,1768,36,997,10130
1975,1767,36,1001,10129
1976,1767,36,1003,10124
1977,1771,36,1008,10123
1978,1770,36,1014,10122
1979,1770,36,1018,10126
1980,1772,36,1022,10124
1981,1770,35,1023,10110
1982,1769,35,1029,10103
1983,1769,35,1029,10104
1984,1771,35,1032,10115
1985,1771,35,1039,10113
1986,1771,35,1042,10120
1987,1773,35,1045,10116
1988,1777,35,1051,10114
1989,1781,35,1052,10113
1990,1781,35,1054,10095
1991,1779,35,1055,10083
1992,1779,35,1058,10074
1993,1780,35,1061,10071
1994,1780,35,1069,10070
1995,1780,35,1069,10070
1996,1782,35,1073,10074
1997,1783,35,1074,10065
1998,1783,35,1079,10069
1999,1782,35,1079,10053
2000,1788,35,1079,10052
2001,1787,35,1081,10049
2002,1788,35,1090,10061
2003,1786,35,1097,10060
2004,1785,35,1099,10041
2005,1787,35,1106,10028
2006,1787,35,1108,10023
2007,1790,35,1113,10011
2008,1787,35,1115,10021
2009,1790,35,1119,10011
2010,1790,35,1121,10005
2011,1791,35,1125,10010
2012,1786,35,1130,10006
2013,1792,35,1135,10007
2014,1793,35,1138,9997
2015,1794,35,1142,9998
2016,1789,35,1144,10004
2017,1791,35,1152,9984
2018,1791,35,1154,9986
2019,1791,35,1159,9968
2020,1791,35,1161,9964
2021,1795,35,1163,9972
2022,1796,35,1168,9971
2023,1796,35,1173,9956
2024,1797,35,1173,9965
2025,1796,35,1178,9971
2026,1798,35,1182,9970
2027,1797,35,1183,9969
2028,1798,35,1189,9966
2029,1798,36,1192,9962
2030,1797,36,1192,9955
2031,1797,36,1194,9956
2032,1797,36,1196,9925
2033,1796,36,1203,9918
2034,1796,36,1205,9918
2035,1797,36,1208,9894
2036,1796,36,1212,9904
2037,1795,36,1217,9891
2038,1797,36,1223,9882
2039,1794,36,1229,9884
2040,1795,36,1234,9888
2041,1796,36,1241,9875
2042,1797,36,1242,9880
2043,1795,36,1248,9871
2044,1795,36,1255,9870
2045,1797,36,1256,9868
2046,1799,36,1260,9868
2047,1798,36,1265,9861
2048,1797,36,1269,9861
2049,1797,36,1271,9852
2050,1796,36,1273,9855
2051,1797,36,1275,9844
2052,1797,36,1280,9850
2053,1798,36,1287,9856
2054,1798,36,1288,9851
2055,1800,36,1293,9845
2056,1799,36,1293,9838
2057,1796,36,1299,9828
2058,1796,36,1301,9832
2059,1795,36,1307,9831
2060,1795,36,1310,9832
2061,1796,36,1310,9827
2062,1798,36,1317,9826
2063,1798,36,1319,9824
2064,1800,36,1324,9825
2065,1804,36,1329,9815
2066,1807,37,1330,9816
2067,1806,37,1338,9819
2068,1803,37,1345,9819
2069,1803,37,1350,9808
2070,1806,37,1354,9810
2071,1809,37,1355,9814
2072,1808,37,1357,9814
2073,1808,37,1363,9809
2074,1808,37,1364,9807
2075,1808,37,1368,9806
2076,1807,37,1369,9801
2077,1807,37,1371,9800
2078,1805,36,1373,9798
2079,1804,36,1374,9803
2080,1803,36,1376,9807
2081,1803,36,1377,9807
2082,1802,37,1380,9806
2083,1802,37,1382,9803
2084,1803,37,1384,9802
2085,1802,37,1385,9800
2086,1804,37,1387,9805
2087,1804,37,1388,9808
2088,1804,37,1390,9809
2089,1807,37,1393,9812
2090,1807,37,1396,9812
2091,1808,37,1402,9807
2092,1808,37,1406,9815
2093,1813,37,1409,9812
2094,1814,37,1410,9808
2095,1816,37,1413,9800
2096,1814,37,1414,9797
2097,1813,37,1415,9794
2098,1813,37,1419,9792
2099,1813,37,1422,9780
2100,1809,37,1424,9778
2101,1810,37,1424,9772
2102,1810,37,1423,9764
2103,1807,37,1427,9761
2104,1805,37,1430,9757
2105,1807,37,1434,9754
2106,1811,37,1436,9756
2107,1810,37,1438,9757
2108,1808,37,1441,9760
2109,1808,37,1441,9764
2110,1809,37,1441,9764
2111,1809,37,1443,9759
2112,1813,37,1445,9763
2113,1815,37,1448,9762
2114,1816,38,1450,9754
2115,1817,38,1449,9748
2116,1819,38,1451,9751
2117,1817,38,1451,9745
2118,1816,38,1451,9744
2119,1818,38,1452,9745
2120,1819,38,1453,9742
2121,1819,38,1455,9742
2122,1819,38,1454,9751
2123,1818,39,1454,9751
2124,1817,39,1453,9750
2125,1816,37,1454,9754
2126,1817,37,1456,9758
2127,1816,37,1455,9737
2128,1816,37,1459,9731
2129,1819,37,1460,9724
2130,1822,37,1462,9726
2131,1821,37,1462,9727
2132,1822,37,1464,9731
2133,1823,37,1467,9723
2134,1823,37,1469,9721
2135,1823,37,1469,9726
2136,1824,37,1467,9732
2137,1824,37,1470,9726
2138,1825,37,1472,9721
2139,1827,37,1475,9722
2140,1828,37,1478,9718
2141,1827,37,1480,9726
2142,1825,37,1481,9726
2143,1826,37,1481,9718
2144,1826,37,1485,9716
2145,1826,37,1487,9711
2146,1829,37,1489,9716
2147,1830,37,1490,9720
2148,1829,37,1493,9722
2149,1830,37,1493,9723
2150,1830,37,1496,9726
2151,1828,37,1498,9736
2152,1827,37,1499,9743
2153,1830,37,1500,9745
2154,1832,37,1501,9740
2155,1834,37,1500,9731
2156,1837,37,1503,9727
2157,1837,37,1508,9718
2158,1836,37,1507,9716
2159,1838,37,1507,9718
2160,1837,37,1507,9721
2161,1839,37,1507,9717
2162,1838,37,1507,9721
2163,1837,37,1510,9708
2164,1838,37,1511,9711
2165,1837,37,1511,9714
2166,1839,37,1511,9721
2167,1837,37,1513,9720
2168,1840,37,1511,9716
2169,1840,37,1512,9714
2170,1841,37,1513,9721
2171,1843,37,1514,9729
2172,1842,37,1514,9722
2173,1841,37,1515,9720
2174,1842,37,1513,9721
2175,1841,37,1517,9719
2176,1843,37,1517,9723
2177,1847,37,1517,9719
2178,1844,38,1518,9729
2179,1847,40,1520,9726
2180,1850,40,1520,9725
2181,1852,40,1521,9729
2182,1855,40,1523,9714
2183,1852,39,1525,9714
2184,1854,39,1525,9715
2185,1852,39,1527,9709
2186,1848,39,1527,9702
2187,1844,39,1529,9701
2188,1847,39,1529,9698
2189,1845,39,1531,9696
2190,1843,40,1532,9692
2191,1845,40,1533,9694
2192,1845,40,1534,9700
2193,1844,40,1537,9702
2194,1842,39,1539,9703
2195,1844,39,1540,9707
